2024-05-03 15:25:19.097097,hyperdbg-cli.e,1c30,1340,8,54,0,0,0
2024-05-03 15:25:19.097245,hyperdbg-cli.e,1c30,2110,3c,ffffffffffffffff,fffffffffffffffe,ffffffffffffffff,26a07d1ec90
2024-05-03 15:25:19.141464,hyperdbg-cli.e,1c30,2110,48,f9bdbff5b0,1f0003,0,0
2024-05-03 15:25:19.172755,conhost.exe,11bc,17e4,7,4,0,0,0
2024-05-03 15:25:19.204346,hyperdbg-cli.e,1c30,2110,7,574,578,0,0
2024-05-03 15:25:19.235601,conhost.exe,11bc,17e4,e,198,0,ffffffff,5533d7e730
2024-05-03 15:25:19.266779,conhost.exe,11bc,17e4,100f,3023c,404,15daf1e76b0,0
2024-05-03 15:25:19.297908,hyperdbg-cli.e,1c30,2110,34,0,f9bdbff750,f9bd63b000,100
2024-05-03 15:25:19.329082,conhost.exe,11bc,17e4,7,4,0,0,0
2024-05-03 15:25:19.360476,conhost.exe,11bc,888,10af,3023c,3,0,15daf1e76b0
2024-05-03 15:25:19.391430,conhost.exe,11bc,17e4,4,4,0,0,4
2024-05-03 15:25:19.422785,conhost.exe,11bc,888,1030,3023c,1,5533cff520,0
2024-05-03 15:25:19.454211,conhost.exe,11bc,888,104e,3023c,1,15daf7cadc4,5533cff430
2024-05-03 15:25:19.485397,conhost.exe,11bc,888,100e,3023c,c01b,0,5533cff150
2024-05-03 15:25:19.516667,hyperdbg-cli.e,1c30,1340,8,54,0,0,0
2024-05-03 15:25:19.547923,conhost.exe,11bc,888,1524,3023c,fffffff0,14cf0000,0
2024-05-03 15:25:19.579086,conhost.exe,11bc,888,5,5533cff180,18,0,5533cff220
2024-05-03 15:25:19.610322,conhost.exe,11bc,888,100e,3023c,a91f,0,0
2024-05-03 15:25:19.641740,conhost.exe,11bc,888,146e,3023c,0,5533cfe6a8,5533cfe7b0
2024-05-03 15:25:19.672708,conhost.exe,11bc,17e4,7,4,0,0,0
2024-05-03 15:25:19.704089,conhost.exe,11bc,888,146c,3023c,0,5533cfe6a8,5533cfe7b0
