2024-06-12 19:35:36.716385,dwm.exe,408,6e0,11e8,9ad977eaf0,26a87b8aae0,9ad977eb68,9ad977ec70
2024-06-12 19:35:36.747620,dwm.exe,408,6e0,25,fffffffffffffffe,17,9ad977f720,10
2024-06-12 19:35:36.778924,dwm.exe,408,6e0,25,fffffffffffffffe,17,9ad977f6a0,10
2024-06-12 19:35:36.810086,dwm.exe,408,6e0,25,fffffffffffffffe,17,9ad977f720,10
2024-06-12 19:35:36.841326,dwm.exe,408,6e0,25,fffffffffffffffe,17,9ad977f580,10
2024-06-12 19:35:36.872558,dwm.exe,408,6e0,11e8,9ad977f680,4000000000000000,0,0
2024-06-12 19:35:36.903795,dwm.exe,408,6e0,11e8,9ad977e000,40000680,0,0
2024-06-12 19:35:36.935023,dwm.exe,408,6e0,1224,9ad977d580,7ffc36b0b870,9ad977d580,7ffc36ac2190
2024-06-12 19:35:36.966295,dwm.exe,408,6e0,11dd,9ad97751d0,40000000,9ad97751d0,26a87b57be0
2024-06-12 19:35:36.997517,svchost.exe,2584,25ec,8c,348,20000,18eeb269bf0,18eeb2681e8
2024-06-12 19:35:37.028745,svchost.exe,25ac,25e8,1a1,1c,9,6ec627f588,4
2024-06-12 19:35:37.059989,svchost.exe,25ac,25dc,89,2d8,0,6ec5bff3c8,10
2024-06-12 19:35:37.091221,svchost.exe,25ac,25e8,d,fffffffffffffffe,2c,26577e29608,8
2024-06-12 19:35:37.122454,svchost.exe,25ac,25dc,8c,2d8,0,0,0
2024-06-12 19:35:37.153652,svchost.exe,25ac,25e8,d,fffffffffffffffe,2c,6ec627e5b0,8
2024-06-12 19:35:37.184931,svchost.exe,25ac,25dc,1a1,1c,9,6ec5bff2d8,4
2024-06-12 19:35:37.216184,svchost.exe,25ac,25e8,e,390,0,7ffbeab70f38,1
2024-06-12 19:35:37.247408,svchost.exe,25ac,25dc,d,fffffffffffffffe,2c,26577e2f2c8,8
2024-06-12 19:35:37.278649,svchost.exe,25ac,25e8,e,394,0,6ec627e9d8,7ffbeab70000
2024-06-12 19:35:37.309900,svchost.exe,25ac,25dc,d,fffffffffffffffe,2c,6ec5bfe300,8
2024-06-12 19:35:37.341131,svchost.exe,25ac,25dc,e,1bc,0,7ffbeab70f38,1
2024-06-12 19:35:37.372364,svchost.exe,25ac,25e8,1d2,7ffbeab70b68,0,0,0
2024-06-12 19:35:37.403707,svchost.exe,25ac,25dc,70,25e8,6ec627e862,6ec627e860,6ec627e860
2024-06-12 19:35:37.434830,svchost.exe,25ac,25dc,e,24c,0,6ec5bfe718,6ec5bfe801
2024-06-12 19:35:37.466071,svchost.exe,25ac,25dc,e,1bc,0,1,1
2024-06-12 19:35:37.497217,svchost.exe,25ac,25dc,e,1bc,0,6ec5bfe6d8,7ffbeab70000
2024-06-12 19:35:37.528520,svchost.exe,25ac,25dc,f,1bc,ffffffffffffffff,0,0
2024-06-12 19:35:37.559779,csrss.exe,290,2a8,8c,74,10000,0,0
2024-06-12 19:35:37.590936,svchost.exe,1da4,1e18,15b,fffffffffffffffb,7ffc3d68d420,2,6108a7c9b0
2024-06-12 19:35:37.622233,svchost.exe,1b0,55c,63,2898ed7fef0,0,88c,2000000
2024-06-12 19:35:37.653395,svchost.exe,be0,c4c,4,2f8,0,783ff7e368,202
2024-06-12 19:35:37.684667,svchost.exe,15a8,1780,d,fffffffffffffffe,5,f439f7ed88,8
2024-06-12 19:35:37.715887,svchost.exe,1b0,55c,17,10f0,b7493fd448,2,b7493fd300
2024-06-12 19:35:37.747143,svchost.exe,15a8,1780,6,32c,0,0,f439f7e748
2024-06-12 19:35:37.778360,svchost.exe,15a8,1780,6,330,0,0,f439f7e748
2024-06-12 19:35:37.809584,svchost.exe,15a8,1780,6,330,0,0,f439f7e748
2024-06-12 19:35:37.840827,dwm.exe,408,6e0,111e,4,9ad977f890,9ad977f7c8,2dc3b5
2024-06-12 19:35:37.872066,svchost.exe,15a8,1780,6,334,0,0,f439f7ed28
2024-06-12 19:35:37.903274,svchost.exe,b6c,1698,6,3b4,0,0,1f86bfd608
2024-06-12 19:35:37.934538,svchost.exe,b6c,15fc,d,fffffffffffffffe,2c,1f869ff4d0,8
2024-06-12 19:35:37.965856,svchost.exe,b6c,27a0,6,398,0,0,1f86ffbd48
2024-06-12 19:35:37.997035,svchost.exe,1b0,948,1a1,1c,9,b7496ff5c8,4
2024-06-12 19:35:38.028244,svchost.exe,b6c,27a0,1d5,1c,1238a632cd0,10,1f86fffa58
2024-06-12 19:35:38.059591,svchost.exe,b6c,1698,f,3b4,ffffffffffffffff,0,0
2024-06-12 19:35:38.090726,svchost.exe,b6c,1698,87,1f86bfd2c0,1d8,1238ad78800,0
2024-06-12 19:35:38.121941,svchost.exe,b6c,1698,19,3b4,0,1f86bfd250,30
2024-06-12 19:35:38.153266,svchost.exe,b6c,1698,f,3b4,ffffffffffffffff,0,0
2024-06-12 19:35:38.184522,WmiPrvSE.exe,e28,e68,1486,4,5bbd2ff7d0,1d4c0,1cff
2024-06-12 19:35:38.215775,svchost.exe,a10,af0,e,3b8,0,1,1
2024-06-12 19:35:38.246999,cmd.exe,27a4,27a8,50,ffffffffffffffff,cbbefda28,cbbefda20,4
2024-06-12 19:35:38.289339,powershell.exe,27b8,27bc,28,9c,ffffffffffffffff,a6da4ae0e0,0
2024-06-12 19:35:38.320569,powershell.exe,27b8,27bc,18,ffffffffffffffff,a6da4ac5d0,0,a6da4ac5d8
2024-06-12 19:35:38.351843,powershell.exe,27b8,27e0,17,518,a6dab7d838,2,1f4230c4c20
2024-06-12 19:35:38.383072,powershell.exe,27b8,27bc,3f,494,1f4090e82d0,a6da4ad3b0,88
2024-06-12 19:35:38.414334,powershell.exe,27b8,249c,34,0,a6dafff1c0,a6da7f9000,0
2024-06-12 19:35:38.445571,powershell.exe,27b8,2438,1b0,488,a6dba8de60,0,a6dba8de68
2024-06-12 19:35:38.476778,powershell.exe,27b8,27e8,34,0,a6dabff5d0,a6da7e5000,0
2024-06-12 19:35:38.508007,powershell.exe,27b8,2438,1d,a6dba8bc98,3001f,a6dba8bcb8,0
2024-06-12 19:35:38.539210,powershell.exe,27b8,2438,17,8b8,a6dba8b498,2,a6dba8b350
2024-06-12 19:35:38.570436,powershell.exe,27b8,2438,21,858,1,a6dba874e0,400
2024-06-12 19:35:38.601699,powershell.exe,27b8,2438,121,a6dba8b358,20019,a6dba8b378,0
2024-06-12 19:35:38.632984,powershell.exe,27b8,2438,f,8a4,ffffffffffffffff,0,0
2024-06-12 19:35:38.664228,powershell.exe,27b8,2438,f,8c8,ffffffffffffffff,0,0
2024-06-12 19:35:38.695424,powershell.exe,27b8,2438,17,858,a6dba8b9f0,2,a6dba8b8b0
2024-06-12 19:35:38.726733,powershell.exe,27b8,2438,d,fffffffffffffffe,5,a6dba8bac0,8
2024-06-12 19:35:38.757938,powershell.exe,27b8,2424,34,0,a6db07f730,a6da7f7000,0
2024-06-12 19:35:38.789126,powershell.exe,27b8,2438,24,fffffffffffffffe,8,1,a6dba8c028
2024-06-12 19:35:38.820395,powershell.exe,27b8,2438,f,84c,ffffffffffffffff,0,0
2024-06-12 19:35:38.851752,powershell.exe,27b8,2438,16,8e8,4,a6dba895d0,28
2024-06-12 19:35:38.882886,explorer.exe,16d0,17d8,21,fffffffffffffffa,1,29ec340,58
2024-06-12 19:35:38.914117,explorer.exe,16d0,17d8,121,29ec458,20019,29ec4d0,0
2024-06-12 19:35:38.945336,explorer.exe,16d0,2468,1042,42,10,d69f740,0
2024-06-12 19:35:38.976616,explorer.exe,16d0,2468,21,fffffffffffffffa,1,d69d6a0,58
2024-06-12 19:35:39.007853,svchost.exe,714,74c,172,1b4,163beff040,1,163beff030
2024-06-12 19:35:39.039064,powershell.exe,27b8,249c,34,0,a6dafff1c0,a6da7f9000,0
2024-06-12 19:35:39.070308,powershell.exe,27b8,249c,34,0,a6dafff1c0,a6da7f9000,0
2024-06-12 19:35:39.101555,powershell.exe,27b8,2438,147,a6dba8d7a0,a6dba8d7d0,e,0
2024-06-12 19:35:39.132781,powershell.exe,27b8,2438,17,8ec,a6dba8c9e0,2,a6dba8c8a0
2024-06-12 19:35:39.164033,powershell.exe,27b8,2438,3e,714,1f42313d800,7ffbf6984c80,0
2024-06-12 19:35:39.195217,setup.exe,22a0,22a4,f,2b8,0,2e0b7dcc18,2e0b7dcca9
2024-06-12 19:35:39.226537,setup.exe,22a0,22a4,1e,ffffffffffffffff,2e0b7dd920,2e0b7dd928,4000
2024-06-12 19:35:39.257733,setup.exe,22a0,22a4,f,320,0,2e0b7dd718,2e0b7dd7a9
2024-06-12 19:35:39.288946,powershell.exe,27b8,2438,16,8e8,7,a6dba8beb8,4
2024-06-12 19:35:39.320198,powershell.exe,27b8,2438,f,944,ffffffffffffffff,0,0
2024-06-12 19:35:39.351407,powershell.exe,27b8,2438,f,950,ffffffffffffffff,0,0
2024-06-12 19:35:39.382667,powershell.exe,27b8,2438,27,958,a6dba8d5f8,a6dba8d5f0,8
2024-06-12 19:35:39.413930,powershell.exe,27b8,2438,27,958,a6dba8d5f8,a6dba8d5f0,8
2024-06-12 19:35:39.445104,powershell.exe,27b8,2438,27,958,a6dba8d5f8,a6dba8d5f0,8
2024-06-12 19:35:39.476396,powershell.exe,27b8,2438,6,958,0,0,0
2024-06-12 19:35:39.507606,powershell.exe,27b8,2438,6,958,0,0,0
2024-06-12 19:35:39.538847,powershell.exe,27b8,2438,6,958,0,0,0
2024-06-12 19:35:39.570060,powershell.exe,27b8,2438,6,958,0,0,0
2024-06-12 19:35:39.601406,powershell.exe,27b8,2438,6,958,0,0,0
2024-06-12 19:35:39.632620,powershell.exe,27b8,2438,6,958,0,0,0
2024-06-12 19:35:39.663808,powershell.exe,27b8,2438,27,958,a6dba8d5f8,a6dba8d5f0,8
2024-06-12 19:35:39.694993,powershell.exe,27b8,2438,6,958,0,0,0
2024-06-12 19:35:39.726287,powershell.exe,27b8,2438,27,958,a6dba8d5f8,a6dba8d5f0,8
2024-06-12 19:35:39.757493,powershell.exe,27b8,2438,6,958,0,0,0
2024-06-12 19:35:39.788752,powershell.exe,27b8,2438,27,958,a6dba8d5f8,a6dba8d5f0,8
2024-06-12 19:35:39.819914,powershell.exe,27b8,2438,27,958,a6dba8d5f8,a6dba8d5f0,8
2024-06-12 19:35:39.851199,powershell.exe,27b8,2438,27,958,a6dba8d5f8,a6dba8d5f0,8
2024-06-12 19:35:39.882416,powershell.exe,27b8,2438,6,958,0,0,0
2024-06-12 19:35:39.913654,powershell.exe,27b8,2438,27,958,a6dba8d5f8,a6dba8d5f0,8
2024-06-12 19:35:39.944875,powershell.exe,27b8,2438,27,958,a6dba8d5f8,a6dba8d5f0,8
2024-06-12 19:35:39.976155,powershell.exe,27b8,2438,27,958,a6dba8d5f8,a6dba8d5f0,8
2024-06-12 19:35:40.007398,powershell.exe,27b8,2438,6,958,0,0,0
2024-06-12 19:35:40.038644,powershell.exe,27b8,2438,6,958,0,0,0
2024-06-12 19:35:40.069850,powershell.exe,27b8,2438,27,958,a6dba8d5f8,a6dba8d5f0,8
2024-06-12 19:35:40.101098,powershell.exe,27b8,2438,6,958,0,0,0
2024-06-12 19:35:40.132333,powershell.exe,27b8,2438,6,958,0,0,0
2024-06-12 19:35:40.163638,powershell.exe,27b8,2438,27,958,a6dba8d5f8,a6dba8d5f0,8
2024-06-12 19:35:40.194850,powershell.exe,27b8,2438,6,958,0,0,0
2024-06-12 19:35:40.226146,powershell.exe,27b8,2438,6,958,0,0,0
2024-06-12 19:35:40.257338,powershell.exe,27b8,2438,6,958,0,0,0
2024-06-12 19:35:40.288553,powershell.exe,27b8,2438,27,958,a6dba8d5f8,a6dba8d5f0,8
2024-06-12 19:35:40.319745,powershell.exe,27b8,2438,6,958,0,0,0
2024-06-12 19:35:40.351004,powershell.exe,27b8,2438,6,958,0,0,0
2024-06-12 19:35:40.382258,powershell.exe,27b8,2438,27,958,a6dba8d5f8,a6dba8d5f0,8
2024-06-12 19:35:40.413477,powershell.exe,27b8,2438,6,958,0,0,0
2024-06-12 19:35:40.444714,powershell.exe,27b8,2438,27,958,a6dba8d5f8,a6dba8d5f0,8
2024-06-12 19:35:40.475983,powershell.exe,27b8,2438,27,958,a6dba8d5f8,a6dba8d5f0,8
2024-06-12 19:35:40.507350,powershell.exe,27b8,2438,27,958,a6dba8d5f8,a6dba8d5f0,8
2024-06-12 19:35:40.538506,powershell.exe,27b8,2438,6,958,0,0,0
2024-06-12 19:35:40.569695,powershell.exe,27b8,2438,6,958,0,0,0
2024-06-12 19:35:40.600890,powershell.exe,27b8,2438,27,958,a6dba8d5f8,a6dba8d5f0,8
2024-06-12 19:35:40.632159,powershell.exe,27b8,2438,27,958,a6dba8d5f8,a6dba8d5f0,8
2024-06-12 19:35:40.663417,powershell.exe,27b8,2438,27,958,a6dba8d5f8,a6dba8d5f0,8
2024-06-12 19:35:40.694607,powershell.exe,27b8,2438,27,958,a6dba8d5f8,a6dba8d5f0,8
2024-06-12 19:35:40.725823,powershell.exe,27b8,2438,27,958,a6dba8d5f8,a6dba8d5f0,8
2024-06-12 19:35:40.757115,powershell.exe,27b8,2438,6,958,0,0,0
2024-06-12 19:35:40.788333,powershell.exe,27b8,2438,6,958,0,0,0
2024-06-12 19:35:40.819604,powershell.exe,27b8,2438,27,958,a6dba8d5f8,a6dba8d5f0,8
2024-06-12 19:35:40.850805,powershell.exe,27b8,2438,27,958,a6dba8d5f8,a6dba8d5f0,8
2024-06-12 19:35:40.882036,powershell.exe,27b8,2438,6,958,0,0,0
2024-06-12 19:35:40.913301,powershell.exe,27b8,2438,6,958,0,0,0
2024-06-12 19:35:40.944538,powershell.exe,27b8,2438,27,958,a6dba8d5f8,a6dba8d5f0,8
2024-06-12 19:35:40.975759,powershell.exe,27b8,2438,27,958,a6dba8d5f8,a6dba8d5f0,8
2024-06-12 19:35:41.006936,powershell.exe,27b8,2438,27,958,a6dba8d5f8,a6dba8d5f0,8
2024-06-12 19:35:41.038239,powershell.exe,27b8,2438,27,958,a6dba8d5f8,a6dba8d5f0,8
2024-06-12 19:35:41.069482,powershell.exe,27b8,2438,6,958,0,0,0
2024-06-12 19:35:41.100714,powershell.exe,27b8,2438,6,958,0,0,0
2024-06-12 19:35:41.131917,powershell.exe,27b8,2438,6,958,0,0,0
2024-06-12 19:35:41.163174,powershell.exe,27b8,2438,27,958,a6dba8d5f8,a6dba8d5f0,8
2024-06-12 19:35:41.194400,powershell.exe,27b8,2438,27,958,a6dba8d5f8,a6dba8d5f0,8
2024-06-12 19:35:41.225671,powershell.exe,27b8,2438,6,958,0,0,0
2024-06-12 19:35:41.256902,powershell.exe,27b8,2438,27,958,a6dba8d5f8,a6dba8d5f0,8
2024-06-12 19:35:41.288109,powershell.exe,27b8,2438,6,958,0,0,0
2024-06-12 19:35:41.319352,powershell.exe,27b8,2438,27,958,a6dba8d5f8,a6dba8d5f0,8
2024-06-12 19:35:41.350677,powershell.exe,27b8,2438,6,958,0,0,0
2024-06-12 19:35:41.381872,powershell.exe,27b8,2438,27,958,a6dba8d5f8,a6dba8d5f0,8
2024-06-12 19:35:41.413068,powershell.exe,27b8,2438,6,958,0,0,0
2024-06-12 19:35:41.444279,powershell.exe,27b8,2438,6,958,0,0,0
2024-06-12 19:35:41.475590,powershell.exe,27b8,2438,6,958,0,0,0
2024-06-12 19:35:41.506796,powershell.exe,27b8,2438,27,958,a6dba8d5f8,a6dba8d5f0,8
2024-06-12 19:35:41.538035,powershell.exe,27b8,2438,6,958,0,0,0
2024-06-12 19:35:41.569286,powershell.exe,27b8,2438,6,958,0,0,0
2024-06-12 19:35:41.600535,powershell.exe,27b8,2438,27,958,a6dba8d5f8,a6dba8d5f0,8
2024-06-12 19:35:41.631725,powershell.exe,27b8,2438,6,958,0,0,0
2024-06-12 19:35:41.663001,powershell.exe,27b8,2438,27,958,a6dba8d5f8,a6dba8d5f0,8
2024-06-12 19:35:41.694214,powershell.exe,27b8,2438,6,958,0,0,0
2024-06-12 19:35:41.725467,powershell.exe,27b8,2438,27,958,a6dba8d5f8,a6dba8d5f0,8
2024-06-12 19:35:41.756662,powershell.exe,27b8,2438,6,958,0,0,0
2024-06-12 19:35:41.787934,powershell.exe,27b8,2438,6,958,0,0,0
2024-06-12 19:35:41.819219,powershell.exe,27b8,2438,27,958,a6dba8d5f8,a6dba8d5f0,8
2024-06-12 19:35:41.850435,powershell.exe,27b8,2438,6,958,0,0,0
2024-06-12 19:35:41.881639,powershell.exe,27b8,2438,27,958,a6dba8d5f8,a6dba8d5f0,8
2024-06-12 19:35:41.912888,powershell.exe,27b8,2438,27,958,a6dba8d5f8,a6dba8d5f0,8
2024-06-12 19:35:41.944087,powershell.exe,27b8,2438,6,958,0,0,0
2024-06-12 19:35:41.975403,powershell.exe,27b8,2438,27,958,a6dba8d5f8,a6dba8d5f0,8
2024-06-12 19:35:42.006684,powershell.exe,27b8,2438,6,958,0,0,0
2024-06-12 19:35:42.037893,powershell.exe,27b8,2438,27,958,a6dba8d5f8,a6dba8d5f0,8
2024-06-12 19:35:42.069143,powershell.exe,27b8,2438,27,958,a6dba8d5f8,a6dba8d5f0,8
2024-06-12 19:35:42.100388,powershell.exe,27b8,2438,27,958,a6dba8d5f8,a6dba8d5f0,8
2024-06-12 19:35:42.131705,powershell.exe,27b8,2438,6,958,0,0,0
2024-06-12 19:35:42.162848,powershell.exe,27b8,2438,27,958,a6dba8d5f8,a6dba8d5f0,8
2024-06-12 19:35:42.194063,powershell.exe,27b8,2438,6,958,0,0,0
2024-06-12 19:35:42.225321,powershell.exe,27b8,2438,6,958,0,0,0
2024-06-12 19:35:42.256527,powershell.exe,27b8,2438,27,958,a6dba8d5f8,a6dba8d5f0,8
2024-06-12 19:35:42.287781,powershell.exe,27b8,2438,6,958,0,0,0
2024-06-12 19:35:42.319098,powershell.exe,27b8,2438,27,958,a6dba8d5f8,a6dba8d5f0,8
2024-06-12 19:35:42.350354,powershell.exe,27b8,2438,18,ffffffffffffffff,a6dba8d2a0,0,a6dba8d2a8
2024-06-12 19:35:42.381608,powershell.exe,27b8,2438,6,958,0,0,0
2024-06-12 19:35:42.412830,powershell.exe,27b8,2438,27,958,a6dba8d5f8,a6dba8d5f0,8
2024-06-12 19:35:42.444057,powershell.exe,27b8,2438,6,958,0,0,0
2024-06-12 19:35:42.475299,powershell.exe,27b8,2438,27,958,a6dba8d5f8,a6dba8d5f0,8
2024-06-12 19:35:42.506525,powershell.exe,27b8,2438,6,958,0,0,0
2024-06-12 19:35:42.537804,powershell.exe,27b8,2438,27,958,a6dba8d5f8,a6dba8d5f0,8
2024-06-12 19:35:42.569005,powershell.exe,27b8,2438,6,958,0,0,0
2024-06-12 19:35:42.600285,powershell.exe,27b8,2438,27,958,a6dba8d5f8,a6dba8d5f0,8
2024-06-12 19:35:42.631424,powershell.exe,27b8,2438,6,958,0,0,0
2024-06-12 19:35:42.662616,powershell.exe,27b8,2438,27,958,a6dba8d5f8,a6dba8d5f0,8
2024-06-12 19:35:42.693894,powershell.exe,27b8,2438,6,958,0,0,0
2024-06-12 19:35:42.725117,powershell.exe,27b8,2438,27,958,a6dba8d5f8,a6dba8d5f0,8
2024-06-12 19:35:42.756366,conhost.exe,1864,1878,7,4,0,0,0
2024-06-12 19:35:42.787606,powershell.exe,27b8,2438,7,54,0,0,0
2024-06-12 19:35:42.818786,powershell.exe,27b8,2438,7,54,0,0,0
2024-06-12 19:35:42.850038,conhost.exe,1864,1878,4,4,0,0,4
2024-06-12 19:35:42.881312,conhost.exe,1864,1878,7,4,0,0,0
2024-06-12 19:35:42.912580,conhost.exe,1864,1878,7,4,0,0,0
2024-06-12 19:35:42.943753,conhost.exe,1864,1878,7,4,0,0,0
2024-06-12 19:35:42.974997,conhost.exe,1864,1878,4,4,0,0,4
2024-06-12 19:35:43.006245,powershell.exe,27b8,2438,7,54,0,0,0
2024-06-12 19:35:43.037465,svchost.exe,1b0,948,1d5,1c,2898e256a10,10,b7496ff908
2024-06-12 19:35:43.068717,powershell.exe,27b8,2438,7,54,0,0,0
2024-06-12 19:35:43.099988,powershell.exe,27b8,2438,7,54,0,0,0
2024-06-12 19:35:43.131186,conhost.exe,1864,1878,7,4,0,0,0
2024-06-12 19:35:43.162456,conhost.exe,1864,1878,7,4,0,0,0
2024-06-12 19:35:43.193698,conhost.exe,1864,1878,7,4,0,0,0
2024-06-12 19:35:43.224939,conhost.exe,1864,1878,7,4,0,0,0
2024-06-12 19:35:43.256110,powershell.exe,27b8,2438,7,54,0,0,0
2024-06-12 19:35:43.287372,conhost.exe,1864,1878,4,4,0,0,4
2024-06-12 19:35:43.318589,conhost.exe,1864,1878,4,4,0,0,4
2024-06-12 19:35:43.349925,powershell.exe,27b8,2438,7,54,0,0,0
2024-06-12 19:35:43.381085,powershell.exe,27b8,2438,7,54,0,0,0
2024-06-12 19:35:43.412380,conhost.exe,1864,1878,7,4,0,0,0
2024-06-12 19:35:43.443582,conhost.exe,1864,1878,4,4,0,0,4
2024-06-12 19:35:43.474817,powershell.exe,27b8,2438,7,54,0,0,0
2024-06-12 19:35:43.506053,conhost.exe,1864,1878,7,4,0,0,0
2024-06-12 19:35:43.537367,conhost.exe,1864,1878,4,4,0,0,4
2024-06-12 19:35:43.568582,powershell.exe,27b8,2438,6,958,0,0,0
2024-06-12 19:35:43.599827,powershell.exe,27b8,2438,6,958,0,0,0
2024-06-12 19:35:43.631068,powershell.exe,27b8,2438,7,54,0,0,0
2024-06-12 19:35:43.662323,conhost.exe,1864,1878,7,4,0,0,0
2024-06-12 19:35:43.693513,dwm.exe,408,6e0,1b1,278,0,9ad977f900,30
2024-06-12 19:35:43.724773,dwm.exe,408,6e0,111e,4,9ad977f890,9ad977f7c8,28acb
2024-06-12 19:35:43.756038,dwm.exe,408,6e0,1131,4,9ad977f760,9ad977f768,9ad977fd80
2024-06-12 19:35:43.787275,dwm.exe,408,6e0,172,45c,9ad977f3b0,1,9ad977f3a0
2024-06-12 19:35:43.818518,dwm.exe,408,6e0,5b,1,26a82f4f3d0,1,0
2024-06-12 19:35:43.849751,dwm.exe,408,6e0,172,45c,9ad977f3b0,1,9ad977f3a0
2024-06-12 19:35:43.880976,conhost.exe,1864,1878,7,4,0,0,0
2024-06-12 19:35:43.912242,conhost.exe,1864,1878,4,4,0,0,4
2024-06-12 19:35:43.943518,powershell.exe,27b8,2438,7,54,0,0,0
2024-06-12 19:35:43.974741,powershell.exe,27b8,2438,7,54,0,0,0
2024-06-12 19:35:44.005977,conhost.exe,1864,1878,7,4,0,0,0
2024-06-12 19:35:44.037274,powershell.exe,27b8,2438,6,958,0,0,0
2024-06-12 19:35:44.068472,powershell.exe,27b8,2438,6,958,0,0,0
2024-06-12 19:35:44.099779,powershell.exe,27b8,2438,8,978,0,0,0
2024-06-12 19:35:44.130968,svchost.exe,560,570,90,84,70,80,1cbf78046a8
2024-06-12 19:35:44.162228,conhost.exe,1864,1878,4,4,0,0,4
2024-06-12 19:35:44.193434,conhost.exe,1864,1878,7,4,0,0,0
2024-06-12 19:35:44.224734,powershell.exe,27b8,2438,11,958,a6dba8b948,a6dba8b940,8
2024-06-12 19:35:44.255933,powershell.exe,27b8,2438,27,958,a6dba8b948,a6dba8b940,8
