2024-06-06 15:54:23.474331,conhost.exe,2378,23c8,100b,60109a2,85000f,1ce6,6
2024-06-06 15:54:23.474498,hyperdbg-cli.e,23c4,2188,8,54,0,0,0
2024-06-06 15:54:23.518657,conhost.exe,2378,23c8,1023,20509a3,2,1,9a3
2024-06-06 15:54:23.549916,conhost.exe,2378,23c8,1023,60109a2,15f726009a0,9a2,9a2
2024-06-06 15:54:23.581147,conhost.exe,2378,23c8,14ac,1301092f,15f72600580,92f,15f70fe0000
2024-06-06 15:54:23.612395,hyperdbg-cli.e,23c4,216c,3c,ffffffffffffffff,fffffffffffffffe,ffffffffffffffff,233912150a0
2024-06-06 15:54:23.643700,conhost.exe,2378,23c8,1030,2034c,0,4dca6ff7c0,0
2024-06-06 15:54:23.674908,conhost.exe,2378,2374,7,4,0,0,0
2024-06-06 15:54:23.706063,conhost.exe,2378,23c8,104e,2034c,0,15f711a3144,4dca6ff6d0
2024-06-06 15:54:23.737340,hyperdbg-cli.e,23c4,216c,48,7fb59ffb70,1f0003,0,0
2024-06-06 15:54:23.768550,conhost.exe,2378,23c8,100e,2034c,c01b,0,4dca6ff3f0
2024-06-06 15:54:23.799822,conhost.exe,2378,2374,1d2,7ff7f72334e0,0,0,0
2024-06-06 15:54:23.831077,hyperdbg-cli.e,23c4,216c,7,6d8,33c,0,0
2024-06-06 15:54:23.862304,conhost.exe,2378,23c8,1090,2034c,fffffffa,4dca6ff598,4dca6ff570
2024-06-06 15:54:23.893552,conhost.exe,2378,23c8,100e,2034c,c01b,0,4dca6ff3a0
2024-06-06 15:54:23.924801,hyperdbg-cli.e,23c4,216c,34,0,7fb59ffd10,7fb5547000,100
2024-06-06 15:54:23.955985,conhost.exe,2378,23c8,1063,2034c,0,4dca6ff4c8,4dca6ff620
2024-06-06 15:54:23.987269,conhost.exe,2378,23c8,100e,2034c,c01b,0,4dca6ff3a0
2024-06-06 15:54:24.018510,conhost.exe,2378,23c8,14ac,1301092f,15f726009a0,92f,15f70fe0000
2024-06-06 15:54:24.049736,conhost.exe,2378,23c8,70,2374,4dca77f7a2,4dca77f7a0,4dca77f7a0
2024-06-06 15:54:24.080979,conhost.exe,2378,23c8,1006,4dca6ffc70,0,0,0
2024-06-06 15:54:24.112231,conhost.exe,2378,2374,e,1a4,0,4dca77ee00,15f70b81f70
2024-06-06 15:54:24.143466,conhost.exe,2378,2374,e,1a4,0,4dca77ee00,15f70b81f70
2024-06-06 15:54:24.174718,conhost.exe,2378,2374,e,1a4,0,ffffffff,4dca77ec20
2024-06-06 15:54:24.205860,conhost.exe,2378,2374,100f,2034c,404,15f70b7e160,0
2024-06-06 15:54:24.237183,conhost.exe,2378,2374,e,1a4,0,4dca77ee00,15f70b81f70
2024-06-06 15:54:24.268423,conhost.exe,2378,2374,e,1a4,0,4dca77ee00,15f70b83220
