2024-05-08 15:08:14.464325,hyperdbg-cli.e,23d4,23d8,8,54,0,0,0
2024-05-08 15:08:14.465375,hyperdbg-cli.e,23d4,23fc,3c,ffffffffffffffff,fffffffffffffffe,ffffffffffffffff,1eac63dde70
2024-05-08 15:08:14.504832,conhost.exe,2398,23ac,7,4,0,0,0
2024-05-08 15:08:14.536079,hyperdbg-cli.e,23d4,23fc,48,193abffa70,1f0003,0,0
2024-05-08 15:08:14.567079,conhost.exe,2398,23ac,e,1ac,0,ffffffff,5689a7eb80
2024-05-08 15:08:14.598535,hyperdbg-cli.e,23d4,23fc,7,580,58c,0,0
2024-05-08 15:08:14.630022,conhost.exe,2398,23ac,100f,301a0,404,24f84b2fcd0,0
2024-05-08 15:08:14.661181,conhost.exe,2398,23ac,7,4,0,0,0
2024-05-08 15:08:14.692072,hyperdbg-cli.e,23d4,23fc,34,0,193abffc10,193a622000,100
2024-05-08 15:08:14.723363,conhost.exe,2398,23bc,10af,301a0,3,0,24f84b2fcd0
2024-05-08 15:08:14.754906,conhost.exe,2398,23ac,4,4,0,0,4
2024-05-08 15:08:14.786020,conhost.exe,2398,23bc,1030,301a0,1,56899ff5a0,0
2024-05-08 15:08:14.817043,conhost.exe,2398,23bc,104e,301a0,1,24f851151b4,56899ff4b0
2024-05-08 15:08:14.848583,conhost.exe,2398,23bc,100e,301a0,c01b,0,56899ff1d0
2024-05-08 15:08:14.879708,conhost.exe,2398,23bc,1524,301a0,fffffff0,14cf0000,0
2024-05-08 15:08:14.910772,hyperdbg-cli.e,23d4,23d8,8,54,0,0,0
2024-05-08 15:08:14.942085,conhost.exe,2398,23bc,5,56899ff200,18,0,56899ff2a0
2024-05-08 15:08:14.973222,svchost.exe,1464,1628,f,41c,ffffffffffffffff,0,0
2024-05-08 15:08:15.004639,svchost.exe,cd8,10c0,f,328,ffffffffffffffff,0,0
2024-05-08 15:08:15.035989,svchost.exe,cd8,10c0,121,7e536fd4c8,2000000,7e536fd4e8,0
2024-05-08 15:08:15.067202,svchost.exe,cd8,10c0,16,328,7,7e536fd418,4
2024-05-08 15:08:15.098359,svchost.exe,cd8,10c0,121,7e536fd448,1,7e536fd468,0
2024-05-08 15:08:15.129577,svchost.exe,cd8,10c0,f,328,0,7e536fd408,7e536fd7d0
2024-05-08 15:08:15.160896,svchost.exe,cd8,10c0,16,7c0,4,7e536fd020,28
2024-05-08 15:08:15.192065,svchost.exe,cd8,10c0,f,338,ffffffffffffffff,0,0
2024-05-08 15:08:15.223306,svchost.exe,cd8,10c0,24,fffffffffffffffe,2000c,1,7e536fdc70
2024-05-08 15:08:15.254675,svchost.exe,cd8,10c0,f,338,ffffffffffffffff,0,0
2024-05-08 15:08:15.285972,svchost.exe,cd8,10c0,24,fffffffffffffffe,2000c,1,7e536fd918
